id,Date,Open,High,Low,Close,Volume,SMA-8,WMA-12,cci-20,rsi-14,DGS10,USD/EUR,USD/JPY,VALUE,IC4WSA,GDP,UNRATE
541,7/10/2014,77.27,77.81,76.79,77.5,3178500,78.11,77.98,7.9944,61.5384615385,2.55,0.7342,101.62,103.61,311500.0,17522.1,6.2
542,7/11/2014,77.28,77.59,76.76,77.29,2879000,78.11,78.12,5.5651,53.8461538462,2.53,0.7339,101.41,101.48,311500.0,17522.1,6.2
543,7/14/2014,77.95,78.19,77.59,77.95,2751700,78.01,78.13,10.7446,61.5384615385,2.55,0.7346,101.26,101.73,309000.0,17522.1,6.2
544,7/15/2014,77.52,78.21,77.48,78.03,3253000,78.03,78.19,9.3602,61.5384615385,2.56,0.7345,101.46,100.56,309000.0,17522.1,6.2
545,7/16/2014,77.85,78.23,76.77,76.92,3724800,77.97,78.06,2.2004,53.8461538462,2.55,0.7352,101.6,101.88,309000.0,17522.1,6.2
546,7/17/2014,76.43,76.97,76.3,76.53,3730800,77.72,77.83,-5.5004,46.1538461538,2.47,0.7382,101.71,103.84,309000.0,17522.1,6.2
547,7/18/2014,76.85,77.71,76.67,77.52,3032600,77.56,77.81,0.8905,53.8461538462,2.5,0.7392,101.48,103.83,309000.0,17522.1,6.2
548,7/21/2014,76.83,77.3,76.7,76.82,2104700,77.39,77.48,-3.7163,46.1538461538,2.49,0.7392,101.27,105.34,303000.0,17522.1,6.2
549,7/22/2014,77.11,77.64,77.0,77.04,2518000,77.29,77.43,-1.7649,53.8461538462,2.48,0.7392,101.31,104.59,303000.0,17522.1,6.2
550,7/23/2014,77.26,77.45,76.83,77.37,2046100,77.26,77.42,-2.9297,53.8461538462,2.48,0.7409,101.48,103.81,303000.0,17522.1,6.2
551,7/24/2014,77.94,78.77,77.86,78.6,4015100,77.18,77.23,8.781,53.8461538462,2.52,0.7426,101.44,102.76,303000.0,17522.1,6.2
552,7/25/2014,78.34,78.78,77.61,77.72,2270200,77.26,77.03,3.894,53.8461538462,2.48,0.7427,101.62,105.23,303000.0,17522.1,6.2
553,7/28/2014,77.93,78.6,77.52,78.4,2032600,77.37,77.15,5.443,53.8461538462,2.5,0.7445,101.81,105.68,300250.0,17522.1,6.2
554,7/29/2014,78.42,78.86,78.1,78.1,2334800,77.64,77.42,6.9718,53.8461538462,2.47,0.7443,101.82,104.91,300250.0,17522.1,6.2
555,7/30/2014,78.39,79.94,78.28,79.61,4524100,77.72,77.47,16.7448,61.5384615385,2.57,0.7447,101.98,104.29,300250.0,17522.1,6.2
556,7/31/2014,78.66,79.02,76.98,77.13,3898400,78.12,77.8,-0.7567,53.8461538462,2.58,0.7463,102.37,98.23,300250.0,17522.1,6.2
557,8/1/2014,76.54,77.25,76.39,76.78,2912900,78.13,78.07,-10.2717,46.1538461538,2.52,0.7467,102.82,97.86,300250.0,17522.1,6.1
558,8/4/2014,76.88,77.41,76.29,77.16,2419700,78.05,78.24,-7.7296,53.8461538462,2.51,0.7443,102.6,98.26,297750.0,17522.1,6.1
559,8/5/2014,76.76,77.64,76.53,76.92,2433100,77.84,78.05,-6.4474,53.8461538462,2.49,0.745,102.57,97.34,297750.0,17522.1,6.1
560,8/6/2014,76.51,77.24,76.45,77.14,2537200,77.73,78.06,-6.5509,53.8461538462,2.49,0.7463,102.62,96.93,297750.0,17522.1,6.1
561,8/7/2014,77.7,77.73,75.98,76.35,3368700,77.55,77.84,-8.8786,53.8461538462,2.43,0.7482,102.4,97.34,297750.0,17522.1,6.1
562,8/8/2014,76.31,77.1,75.9,77.06,3357400,77.3,77.64,-8.6435,53.8461538462,2.44,0.7477,102.19,97.61,297750.0,17522.1,6.1
563,8/11/2014,77.48,77.5,76.98,77.06,3914300,76.93,76.97,-2.7703,50.0,2.44,0.7454,102.01,98.09,299000.0,17522.1,6.1
564,8/12/2014,77.0,77.44,76.49,76.73,4571000,76.92,76.92,-5.3368,41.6666666667,2.46,0.7466,102.12,97.36,299000.0,17522.1,6.1
565,8/13/2014,77.08,77.79,76.54,77.25,3200200,76.92,76.96,-1.9994,50.0,2.43,0.7482,102.25,97.57,299000.0,17522.1,6.1
566,8/14/2014,77.52,77.81,76.96,77.3,1967500,76.93,76.9,-0.6468,50.0,2.4,0.7481,102.36,95.54,299000.0,17522.1,6.1
567,8/15/2014,77.72,78.0,76.49,77.13,2245000,76.98,76.91,-2.1788,50.0,2.34,0.748,102.47,97.3,299000.0,17522.1,6.1
568,8/18/2014,77.73,78.69,77.57,78.55,2848700,76.98,76.88,8.5031,50.0,2.39,0.746,102.34,96.44,302500.0,17522.1,6.1
569,8/19/2014,78.71,79.09,78.35,78.51,2212000,77.3,77.11,11.9759,50.0,2.4,0.7472,102.45,94.35,302500.0,17522.1,6.1
570,8/20/2014,78.19,79.08,78.19,78.91,1982900,77.5,77.22,12.0913,58.3333333333,2.43,0.7495,102.69,96.4,302500.0,17522.1,6.1
571,8/21/2014,79.04,79.4,78.65,78.94,2000900,77.77,77.4,14.7509,58.3333333333,2.41,0.7521,103.23,93.97,302500.0,17522.1,6.1
572,8/22/2014,79.25,79.73,78.92,79.29,2903700,78.08,77.74,17.6864,66.6666666667,2.4,0.7538,103.8,93.61,302500.0,17522.1,6.1
573,8/25/2014,79.6,80.3,79.5,80.01,2537200,78.38,78.02,23.8677,66.6666666667,2.39,0.755,103.92,95.39,301250.0,17522.1,6.1
574,8/26/2014,80.03,80.1,79.42,79.48,2608200,78.76,78.39,20.3939,66.6666666667,2.39,0.7576,104.07,95.78,301250.0,17522.1,6.1
575,8/27/2014,79.99,79.99,79.42,79.72,1839700,79.1,78.88,20.7133,66.6666666667,2.37,0.7579,103.96,95.82,301250.0,17522.1,6.1
576,8/28/2014,79.02,79.22,78.66,78.82,2584600,79.27,79.06,10.9318,61.5384615385,2.34,0.7588,103.96,96.44,301250.0,17522.1,6.1
