id,Date,Open,High,Low,Close,Volume,SMA-8,WMA-12,cci-20,rsi-14,DGS10,USD/EUR,USD/JPY,VALUE,IC4WSA,GDP,UNRATE
170,1/17/2013,89.76,90.94,89.6,90.2,13400300,89.13,88.91,60.246,53.8461538462,1.89,0.7523,88.34,95.49,359250.0,16440.7,8.0
171,1/18/2013,90.09,90.83,89.83,90.8,17196000,89.38,89.13,66.959,53.8461538462,1.87,0.7503,88.99,95.61,359250.0,16440.7,8.0
172,1/22/2013,90.27,90.94,90.21,90.92,11897500,89.76,89.54,73.0879,53.8461538462,1.86,0.751,89.7,96.09,354250.0,16440.7,8.0
173,1/23/2013,90.5,90.88,90.42,90.7,10906800,90.02,89.76,72.831,53.8461538462,1.86,0.7506,89.07,95.06,354250.0,16440.7,8.0
174,1/24/2013,90.88,91.72,90.75,91.35,11100000,90.17,89.9,95.2803,53.8461538462,1.88,0.7509,88.51,95.35,354250.0,16440.7,8.0
175,1/25/2013,91.57,91.8,91.13,91.73,11090600,90.42,90.12,110.5333,61.5384615385,1.98,0.75,89.36,95.15,354250.0,16440.7,8.0
176,1/28/2013,91.67,91.67,90.77,91.11,11617500,90.74,90.42,100.8993,53.8461538462,2.0,0.7427,90.88,95.95,354500.0,16440.7,8.0
177,1/29/2013,91.21,91.93,91.2,91.76,11700600,90.97,90.79,137.4431,61.5384615385,2.03,0.7433,90.87,97.62,354500.0,16440.7,8.0
178,1/30/2013,91.17,91.72,90.38,90.67,15645400,91.2,91.04,104.5406,53.8461538462,2.03,0.7431,90.65,97.98,354500.0,16440.7,8.0
179,1/31/2013,90.69,91.21,89.74,89.97,15991500,91.18,91.14,49.1528,46.1538461538,2.02,0.7394,91.03,97.65,354500.0,16440.7,8.0
180,2/1/2013,90.44,90.5,89.36,90.04,15699200,91.04,91.17,4.4728,53.8461538462,2.04,0.737,91.05,97.46,354500.0,16440.7,7.7
181,2/4/2013,89.41,89.62,88.84,89.15,13347300,90.95,91.23,-107.7973,53.8461538462,2.0,0.733,92.8,96.21,353000.0,16440.7,7.7
182,2/5/2013,89.88,90.19,89.42,89.74,11679700,90.63,91.05,-41.682,61.5384615385,2.04,0.7357,92.7,96.68,353000.0,16440.7,7.7
183,2/6/2013,89.37,89.89,89.16,89.79,11768700,90.35,90.7,-104.339,61.5384615385,2.0,0.7393,92.77,96.44,353000.0,16440.7,7.7
184,2/7/2013,89.21,89.22,87.61,88.25,13463300,90.16,90.47,-483.412,53.8461538462,1.99,0.738,93.64,95.84,353000.0,16440.7,7.7
185,2/8/2013,88.5,88.8,88.11,88.61,11412300,89.66,89.94,-391.6869,53.8461538462,1.99,0.741,93.55,95.71,353000.0,16440.7,7.7
186,2/11/2013,88.35,88.51,87.97,88.28,8764700,89.36,89.62,-373.7713,53.8461538462,1.99,0.7479,92.6,97.01,354250.0,16440.7,7.7
187,2/12/2013,88.25,88.62,87.92,88.46,9752100,89.12,89.4,-284.8092,53.8461538462,2.02,0.7471,92.98,97.48,354250.0,16440.7,7.7
188,2/13/2013,88.46,88.77,88.24,88.67,8940300,88.9,89.12,-213.2118,53.8461538462,2.05,0.7453,93.96,97.03,354250.0,16440.7,7.7
189,2/14/2013,88.34,88.81,88.06,88.52,13238900,88.83,89.04,-203.6437,53.8461538462,2.0,0.743,93.34,97.3,354250.0,16440.7,7.7
190,2/15/2013,88.57,88.61,87.8,88.36,15696900,88.65,88.77,-181.4257,46.1538461538,2.01,0.7468,93.32,95.95,354250.0,16440.7,7.7
191,2/19/2013,88.54,89.41,88.38,89.32,12158900,88.45,88.43,-67.3015,53.8461538462,2.03,0.7492,93.94,96.69,359250.0,16440.7,7.7
192,2/20/2013,89.14,89.82,88.9,88.97,13936400,88.6,88.52,-37.6643,53.8461538462,2.02,0.7486,93.62,94.92,359250.0,16440.7,7.7
193,2/21/2013,88.79,89.02,88.36,88.59,10939800,88.65,88.53,-71.7492,46.1538461538,1.99,0.747,93.54,92.79,359250.0,16440.7,7.7
194,2/22/2013,89.02,89.28,88.4,89.2,10260200,88.7,88.63,-32.7919,53.8461538462,1.97,0.7558,93.31,93.12,359250.0,16440.7,7.7
195,2/25/2013,89.88,90.19,87.7,87.7,15302900,88.8,88.72,-46.518,46.1538461538,1.88,0.758,93.39,92.74,354250.0,16440.7,7.7
196,2/26/2013,88.5,88.98,87.76,88.51,15073200,88.67,88.72,-40.074,46.1538461538,1.88,0.7571,93.8,92.63,354250.0,16440.7,7.7
197,2/27/2013,88.5,89.65,88.31,89.53,11195200,88.66,88.76,6.5606,53.8461538462,1.91,0.7651,92.0,92.84,354250.0,16440.7,7.7
198,2/28/2013,89.67,89.81,89.03,89.55,14552000,88.83,88.87,22.9908,53.8461538462,1.89,0.7643,91.82,92.03,354250.0,16440.7,7.7
199,3/1/2013,89.07,89.68,88.92,89.43,11301600,88.86,88.76,19.3478,53.8461538462,1.86,0.7621,92.34,90.71,354250.0,16440.7,7.7
200,3/4/2013,89.13,89.25,88.46,88.95,10994000,88.93,88.75,1.5029,46.1538461538,1.88,0.7679,93.57,90.13,349750.0,16440.7,7.5
201,3/5/2013,89.48,90.15,89.29,89.61,13072600,88.98,88.85,34.5512,46.1538461538,1.9,0.7686,93.45,90.88,349750.0,16440.7,7.5
202,3/6/2013,89.6,89.95,89.05,89.56,13234400,89.04,88.81,27.9379,46.1538461538,1.95,0.7671,93.26,90.47,349750.0,16440.7,7.5
203,3/7/2013,89.63,89.76,88.68,88.71,12905300,89.31,89.21,9.2564,46.1538461538,2.0,0.7671,93.43,91.53,349750.0,16440.7,7.5
204,3/8/2013,89.01,89.23,88.35,88.97,11896300,89.33,89.42,-0.4124,46.1538461538,2.06,0.7675,94.25,92.01,349750.0,16440.7,7.5
205,3/11/2013,89.01,89.55,88.54,89.16,12454800,89.25,89.35,8.4907,53.8461538462,2.07,0.7689,95.98,92.07,348750.0,16440.7,7.5
206,3/12/2013,89.45,89.91,89.01,89.16,11470000,89.2,89.26,18.8456,58.3333333333,2.03,0.7688,96.14,92.44,348750.0,16440.7,7.5
207,3/13/2013,89.02,89.5,88.83,89.26,10539900,89.16,89.19,10.0305,58.3333333333,2.04,0.7675,96.23,92.47,348750.0,16440.7,7.5
208,3/14/2013,89.41,89.91,89.41,89.83,13775500,89.2,89.25,32.1246,66.6666666667,2.04,0.7689,95.9,93.03,348750.0,16440.7,7.5
209,3/15/2013,89.2,89.61,88.79,89.37,29240100,89.24,89.16,8.8477,58.3333333333,2.01,0.7713,96.11,93.49,348750.0,16440.7,7.5
210,3/18/2013,88.74,89.39,88.55,88.77,11553700,89.21,89.07,-11.2224,50.0,1.96,0.7647,95.26,93.71,344000.0,16440.7,7.5
211,3/19/2013,88.89,89.09,88.02,88.58,11987900,89.22,89.2,-27.3578,41.6666666667,1.92,0.7733,94.9,92.44,344000.0,16440.7,7.5
212,3/20/2013,88.95,89.21,88.3,88.63,11319000,89.16,89.25,-17.504,50.0,1.96,0.7732,95.32,93.21,344000.0,16440.7,7.5
213,3/21/2013,88.12,88.64,87.9,88.17,13447500,89.09,89.23,-41.0303,50.0,1.95,0.7747,95.34,92.46,344000.0,16440.7,7.5
214,3/22/2013,88.4,89.29,88.32,89.29,10786600,88.94,89.18,-3.8945,50.0,1.93,0.7737,95.52,93.41,344000.0,16440.7,7.5
215,3/25/2013,89.5,89.9,88.66,89.02,12900800,88.95,89.1,5.8458,50.0,1.93,0.7698,94.41,94.55,348250.0,16440.7,7.5
216,3/26/2013,89.41,90.3,89.36,90.13,12329600,88.83,88.85,40.0046,58.3333333333,1.92,0.7712,94.58,95.99,348250.0,16440.7,7.5
217,3/27/2013,89.56,90.74,89.47,90.58,12350800,88.94,88.74,55.953,58.3333333333,1.87,0.7774,94.27,96.53,348250.0,16440.7,7.5
218,3/28/2013,90.64,90.98,89.99,90.11,17485200,89.2,88.85,60.5818,50.0,1.87,0.7802,94.51,97.24,348250.0,16440.7,7.5
